ret_1s_bps,symbol,day
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.28660006889502654,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.760570692566187,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-1.565113401834628,btcusdt,2026-01-10
-1.2126015760516307,btcusdt,2026-01-10
-0.3417746150768952,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.7828008725474511,btcusdt,2026-01-10
0.3527840449013553,btcusdt,2026-01-10
0.30867514972054977,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.7716640549504383,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.72751282654826,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.03307117081297051,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.47402168263266375,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.5071170012627135,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.011023723605063651,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.07716598016571652,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.011023626387274277,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.49606264058477123,btcusdt,2026-01-10
0.011023067421067623,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.07716138689772833,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0440918808664037,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0771604512994628,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.6062560108910375,btcusdt,2026-01-10
0.40782022843410815,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.6613031308844164,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.22041980053177923,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.011020747108236861,btcusdt,2026-01-10
0.1873524943496463,btcusdt,2026-01-10
0.782457522752189,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.34160965366680784,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.991736083602035,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.6610918262062171,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.5618909061255728,btcusdt,2026-01-10
-0.011018087844316682,btcusdt,2026-01-10
-0.07712669988557685,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-1.0026548316677264,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.826446736333919,btcusdt,2026-01-10
-0.6501918341406121,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.7163596147308215,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.18736901390425942,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.35268800612664464,btcusdt,2026-01-10
0.11021111490094881,btcusdt,2026-01-10
0.9257631622316964,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.29753918563635295,btcusdt,2026-01-10
-0.29754803885451153,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.793485046939324,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.14327950249026777,btcusdt,2026-01-10
-0.20941150407516318,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.05510944460107581,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.8266462246242501,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.4519372953537548,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.5290734105889427,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.9809383832926066,btcusdt,2026-01-10
-2.3584294843370657,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.01102329829083537,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.02204662088778342,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.39684005086026986,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.022047544426806454,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
-0.7937133493229886,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
0.0,btcusdt,2026-01-10
